Fecha,Presentación,Origen,Destino,Precio Mín,Precio Max,Precio Frec,Obs.
Hortalizas,Hortalizas,Hortalizas,Hortalizas,Hortalizas,Hortalizas,Hortalizas,Hortalizas
11/11/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,15.00,17.00,16.00,
12/11/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,15.00,17.00,16.00,
13/11/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,15.00,17.00,16.00,
14/11/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,15.00,17.00,16.00,
15/11/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,15.00,17.00,16.00,
19/11/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,15.00,17.00,16.00,
20/11/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,16.00,18.00,17.00,
21/11/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,16.00,18.00,17.00,
22/11/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,16.00,18.00,17.00,
25/11/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,16.00,18.00,17.00,
26/11/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,16.00,18.00,17.00,
27/11/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,16.00,18.00,17.00,
28/11/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,16.00,18.00,17.00,
29/11/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,16.00,18.00,17.00,
02/12/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,19.00,22.00,20.00,
03/12/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,19.00,22.00,20.00,
04/12/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,19.00,22.00,20.00,
05/12/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,19.00,22.00,20.00,
06/12/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,19.00,22.00,20.00,
09/12/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,20.00,23.00,21.00,
10/12/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,20.00,23.00,21.00,
11/12/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,20.00,23.00,21.00,
12/12/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,20.00,23.00,21.00,
13/12/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,20.00,23.00,21.00,
16/12/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,20.00,23.00,21.00,
17/12/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,20.00,25.00,23.00,
18/12/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,20.00,25.00,23.00,
19/12/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,20.00,25.00,23.00,
20/12/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,20.00,25.00,23.00,
23/12/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,20.00,25.00,23.00,
24/12/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,20.00,25.00,23.00,
26/12/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,20.00,25.00,23.00,
27/12/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,20.00,25.00,23.00,
30/12/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,20.00,25.00,23.00,
31/12/2024,Kilogramo,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,20.00,25.00,23.00,
02/01/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,20.00,20.00,20.00,
03/01/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,38.00,38.00,38.00,
04/01/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,38.00,38.00,38.00,
05/01/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,38.00,38.00,38.00,
08/01/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,38.00,38.00,38.00,
09/01/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,38.00,38.00,38.00,
10/01/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,38.00,38.00,38.00,
11/01/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,38.00,38.00,38.00,
12/01/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,38.00,38.00,38.00,
15/01/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,38.00,38.00,38.00,
16/01/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,40.00,40.00,40.00,
17/01/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,40.00,40.00,40.00,
18/01/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,40.00,40.00,40.00,
19/01/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,40.00,40.00,40.00,
22/01/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,40.00,40.00,40.00,
23/01/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,40.00,40.00,40.00,
24/01/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,40.00,40.00,40.00,
25/01/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,40.00,40.00,40.00,
26/01/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,40.00,40.00,40.00,
29/01/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,40.00,40.00,40.00,
30/01/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,40.00,40.00,40.00,
31/01/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,40.00,40.00,40.00,
01/02/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,40.00,40.00,40.00,
02/02/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,40.00,40.00,40.00,
06/02/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,44.00,44.00,44.00,
07/02/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,44.00,44.00,44.00,
08/02/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,44.00,44.00,44.00,
09/02/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,44.00,44.00,44.00,
12/02/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,44.00,44.00,44.00,
13/02/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
14/02/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
15/02/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
16/02/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
19/02/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
20/02/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
21/02/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
22/02/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
23/02/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
26/02/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
27/02/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
28/02/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
29/02/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
01/03/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
04/03/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
05/03/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
06/03/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
07/03/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
08/03/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
11/03/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
12/03/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
13/03/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
14/03/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
15/03/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
19/03/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
20/03/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
21/03/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
22/03/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
25/03/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,46.00,46.00,46.00,
26/03/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,25.00,25.00,25.00,
27/03/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,25.00,25.00,25.00,
01/04/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,25.00,25.00,25.00,
02/04/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,25.00,25.00,25.00,
03/04/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,25.00,25.00,25.00,
04/04/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,25.00,25.00,25.00,
05/04/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,25.00,25.00,25.00,
08/04/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,25.00,25.00,25.00,
09/04/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,25.00,25.00,25.00,
10/04/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,25.00,25.00,25.00,
11/04/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,25.00,25.00,25.00,
12/04/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,25.00,25.00,25.00,
15/04/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,25.00,25.00,25.00,
16/04/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,25.00,25.00,25.00,
17/04/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,25.00,25.00,25.00,
18/04/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,25.00,25.00,25.00,
19/04/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,25.00,25.00,25.00,
22/04/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,25.00,25.00,25.00,
23/04/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,25.00,25.00,25.00,
24/04/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
25/04/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
26/04/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
29/04/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
30/04/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
02/05/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
03/05/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
06/05/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
07/05/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
08/05/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
09/05/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
10/05/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
13/05/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
14/05/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
15/05/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
16/05/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
17/05/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
20/05/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
21/05/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
22/05/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
23/05/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
24/05/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
27/05/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
28/05/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
29/05/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
30/05/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
31/05/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
03/06/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
04/06/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
05/06/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
06/06/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
07/06/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
10/06/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
11/06/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
12/06/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
13/06/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
14/06/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
17/06/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
18/06/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
19/06/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
20/06/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
21/06/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
24/06/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
25/06/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
26/06/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,10.00,10.00,10.00,
27/06/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,13.00,13.00,13.00,
28/06/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,13.00,13.00,13.00,
01/07/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,13.00,13.00,13.00,
02/07/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,13.00,13.00,13.00,
03/07/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,13.00,13.00,13.00,
04/07/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,13.00,13.00,13.00,
05/07/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,13.00,13.00,13.00,
08/07/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,13.00,13.00,13.00,
09/07/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,13.00,13.00,13.00,
10/07/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,13.00,13.00,13.00,
11/07/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,13.00,13.00,13.00,
12/07/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,13.00,13.00,13.00,
15/07/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,13.00,13.00,13.00,
16/07/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,11.00,11.00,11.00,
17/07/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,11.00,11.00,11.00,
18/07/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,11.00,11.00,11.00,
19/07/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,11.00,11.00,11.00,
22/07/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,20.00,20.00,20.00,
23/07/2024,Kilogramo,Baja California,Baja California Sur: Unión de Comerciantes de La Paz,20.00,20.00,20.00,
